ENSID	HGNC	PMID Gene-disease	Disease OMIM ID	Disease name	PMID Disease
ENSG00000001631	KRIT1	10814716	116860	Hyperkeratotic cutaneous capillary-venous malformations associated with cerebral capillary malformations	"Michael, J. C., Levin, P. M. Multiple telangiectases of brain: a discussion of hereditary factors in their development. Arch. Neurol. Psychiat. 36: 514-536, 1936."
ENSG00000100146	SOX10	9462749	613266	"Waardenburg syndrome, type 4C"	"P. J. Waardenburg: Eine merkwürdige Kombination von angeborenen Missbildungen: doppelseitiger Hydrophthalmus verbunden mit Akrozephalosyndaktylie, Herzfehler, Pseudohermaphroditismus und anderen Abweichungen. Klinische Monatsblätter für Augenheilkunde, Stuttgart, 1934, 92: 29-44."
ENSG00000104899	AMH	2023927	261550	"Persistent Mullerian duct syndrome, type I"	"Von Seemen, H. Pseudohermaphroditismus masculinus internus-kryptochismus-Hernia inguinalis congenita. Bruns' Beitr. Klin. Chir. 141: 370-379, 1927."
ENSG00000138083	SIX3	20157829	269160	Schizencephaly 	21026933
ENSG00000185303	SFTPA2	19100526	178500	"Pulmonary fibrosis, idiopathic"	"Hamman, L., Rich, A. R. Acute diffuse interstitial fibrosis of the lungs. Bull. Johns Hopkins Hosp. 74: 177-212, 1944."
ENSG00000133424	LARGE1	17436019	613154	"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 6"	"A. E. Walker: Lissencephaly. Archives of Neurology and Psychiatry, Chicago, 1942, 48: 13-29."
ENSG00000113368	LMNB1	16951681	169500	"Leukodystrophy, adult-onset, autosomal dominant"	"Camp, C. D., Lowenberg, K. An American family with Pelizaeus-Merzbacher disease. Arch. Neurol. Psychiat. 45: 261-264, 1941."
ENSG00000117984	CTSD	16685649	610127	"Ceroid lipofuscinosis, neuronal, 10"	"Norman, R. M., Wood, N. A congenital form of amaurotic family idiocy. J. Neurol. Psychiat. 4: 175-190, 1941."
ENSG00000147852	VLDLR	16080122	224050	Cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1	"Norman, R. M. Primary degeneration of the granular layer of the cerebellum: an unusual form of familial cerebellar atrophy occurring in early life. Brain 63: 365-379, 1940."
ENSG00000117595	IRF6	12219090	119500	Popliteal pterygium syndrome 1	"Kopits, E. Die als 'Flughaut' bezeichneten Missbildungen und deren operative Behandlung (Musculo-dysplasia congenita). Arch. Orthop. Unfallchir. 37: 539-541, 1937."
ENSG00000100146	SOX10	10441344	611584	"Waardenburg syndrome, type 2E, with or without neurologic involvement"	"P. J. Waardenburg: Eine merkwürdige Kombination von angeborenen Missbildungen: doppelseitiger Hydrophthalmus verbunden mit Akrozephalosyndaktylie, Herzfehler, Pseudohermaphroditismus und anderen Abweichungen. Klinische Monatsblätter für Augenheilkunde, Stuttgart, 1934, 92: 29-44."
ENSG00000158169	FANCC	1574115	227645	"Fanconi anemia, complementation group C"	"G. Fanconi: Familiäre, infantile perniciosähnliche Anämie (perniziöses Blutbild und Konstitution). Jahrbuch für Kinderheilkunde und physische Erziehung, Wien,1927, 117: 257-280."
ENSG00000244734	HBB	78154	603903	Sickle cell anemia	"Herrick, J. B. Peculiar elongated and sickle-shaped red blood corpuscles in a case of severe anemia. Arch. Intern. Med. 6: 517-521, 1910."
ENSG00000244734	HBB	49057	603903	Sickle cell anemia	"Herrick, J. B. Peculiar elongated and sickle-shaped red blood corpuscles in a case of severe anemia. Arch. Intern. Med. 6: 517-521, 1910."
ENSG00000130595	TNNT3	12865991	601680	"Arthyrgryposis, distal, type 2B"	21032118
ENSG00000130598	TNNI2	12592607	601680	"Arthrogryposis multiplex congenita, distal, type 2B"	21032118
ENSG00000031081	ARHGAP31	21565291	100300	Adams-Oliver syndrome 1	"Adams, F. H., Oliver, C. P. Hereditary deformities in man due to arrested development. J. Hered. 36: 3-7, 1945."
ENSG00000001631	KRIT1	11831930	116860	Cavernous malformations of CNS and retina	"Michael, J. C., Levin, P. M. Multiple telangiectases of brain: a discussion of hereditary factors in their development. Arch. Neurol. Psychiat. 36: 514-536, 1936."
ENSG00000062038	CDH3	11544476	601553	"Hypotrichosis, congenital, with juvenile macular dystrophy"	"Wagner, H. Maculaaffektion, vergesellschaftet mit Haarabnormitat von Lanugotypus, beide vielleicht angeboren bei zwei Geschwistern. Graefes Arch. Klin. Exp. Ophthal. 134: 74-81, 1935."
ENSG00000100146	SOX10	10762540	609136	PCWH syndrome 	"P. J. Waardenburg: Eine merkwürdige Kombination von angeborenen Missbildungen: doppelseitiger Hydrophthalmus verbunden mit Akrozephalosyndaktylie, Herzfehler, Pseudohermaphroditismus und anderen Abweichungen. Klinische Monatsblätter für Augenheilkunde, Stuttgart, 1934, 92: 29-44."
ENSG00000136156	ITM2B	10391242	176500	"Dementia, familial British"	"Worster-Drought, C., Hill, T. R., McMenemey, W. H. Familial presenile dementia with spastic paralysis. J. Neurol. Psychopath. 14: 27-34, 1933."
ENSG00000100243	CYB5R3	9695975	250800	"Methemoglobinemia, type I"	"Hitzenberger, K. Autotoxic cyanosis due to intraglobular methemoglobinemia. Wien. Arch. Med. 23: 85-96, 1932."
ENSG00000102218	RP2	9697692	312600	Retinitis pigmentosa 2	"Waardenburg, P. J. Das menschliche Auge und seine Erbanlagen. 'S-Gravenhage: Martinus Nijhoff (pub.) 1932."
ENSG00000054598	FOXC1	9620769	601631	"Anterior segment dysgenesis 3, multiple subtypes"	"Berg, F. Erbliches jugendliches Glaukom. Acta Ophthal. 10: 568-587, 1932."
ENSG00000122691	TWIST1	8988167	101400	Saethre-Chotzen syndrome	"Saethre, M. Ein Beitrag zum Turmschaedelproblem (Pathogenese, Erblichkeit und Symptomatologie). Dtsch. Z. Nervenheilk. 119: 533-555, 1931."
ENSG00000122691	TWIST1	8988166	101400	Saethre-Chotzen syndrome	"Saethre, M. Ein Beitrag zum Turmschaedelproblem (Pathogenese, Erblichkeit und Symptomatologie). Dtsch. Z. Nervenheilk. 119: 533-555, 1931."
ENSG00000225614	ZNF469	18452888	229200	Brittle cornea syndrome 1	"Badtke, G. Ueber einen eigenartigen Fall von Keratokonus und blauen Skleren bei Geschwistern. Klin. Monatsbl. Augenheilkd. 106: 585-592, 1941."
ENSG00000038427	VCAN	16043844	143200	Wagner syndrome 1	"Wagner, H. Ein bisher unbekanntes Erbleiden des Auges (degeneratio hyaloideo-retinalis hereditaria), beobachtet im Kanton Zurich. Klin. Monatsbl. Augenheilkd. 100: 840-858, 1938."
ENSG00000145476	CYP4V2	15042513	210370	Bietti crystalline corneoretinal dystrophy	"Bietti, G. Ueber familiaeres Vorkommen von 'Retinitis punctata albescens' (verbunden mit 'Dystrophia marginalis cristallinea corneae'), Glitzern des Glaskoerpers und anderen degenerativen Augenveraenderungen. Klin. Monatsbl. Augenheilkd. 99: 737-757, 1937."
ENSG00000204370	SDHD	10657297	168000	"Paragangliomas 1, with or without deafness"	"Chase, W. H. Familial and bilateral tumours of the carotid body. J. Path. Bact. 36: 1-12, 1933."
ENSG00000066468	FGFR2	9585583	101400	Saethre-Chotzen syndrome	"Saethre, M. Ein Beitrag zum Turmschaedelproblem (Pathogenese, Erblichkeit und Symptomatologie). Dtsch. Z. Nervenheilk. 119: 533-555, 1931."
ENSG00000141012	GALNS	8651279	253000	Mucopolysaccharidosis IVA	"Morquio, L. Sur une forme de dystrophie osseuse familiale. Bull. Soc. Pediat. Paris 27: 145-152, 1929."
ENSG00000110799	VWF	8456432	193400	"von Willebrand disease, type 1"	"von Willebrand, E. A. Hereditar pseudohemofili. Finska Lakar. Hand. 68: 87-112, 1926."
ENSG00000161904	LEMD2	26788539	212500	"Cataract 46, juvenile-onset"	18143024
ENSG00000174804	FZD4	12172548	133780	Exudative vitreoretinopathy 1	18169329
ENSG00000113721	PDGFRB	23731537	228550	"Myofibromatosis, infantile, 1"	"Touraine, A., Ruel, H. La polyfibromatose hereditaire. Ann. Derm. Syph. 29: 1-5, 1945."
ENSG00000105983	LMBR1	18417549	186200	"Syndactyly, type IV"	"Haas, S. L. Bilateral complete syndactylism of all fingers. Am. J. Surg. 50: 363-366, 1940."
ENSG00000186081	KRT5	16465624	179850	Dowling-Degos disease 1	"Dowling, G. B., Freudenthal, W. Acanthosis nigricans. Brit. J. Derm. 50: 467-471, 1938"
ENSG00000138326	RPS24	17186470	610629	Diamond-blackfan anemia 3	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000019549	SNAI2	12444107	608890	"Waardenburg syndrome, type 2D"	"P. J. Waardenburg: Eine merkwürdige Kombination von angeborenen Missbildungen: doppelseitiger Hydrophthalmus verbunden mit Akrozephalosyndaktylie, Herzfehler, Pseudohermaphroditismus und anderen Abweichungen. Klinische Monatsblätter für Augenheilkunde, Stuttgart, 1934, 92: 29-44."
ENSG00000127990	SGCE	11528394	159900	"Dystonia-11, myoclonic"	"Lindermulder, F. G. Familial myoclonia occurring in three successive generations. J. Nerv. Ment. Dis. 77: 489-491, 1933."
ENSG00000225830	ERCC6	10767341	278800	De Sanctis-Cacchione syndrome	"de Sanctis, C., Cacchione, A. L'idiozia xerodermica. Rivista Sperimentale di Freniatria e Medicina Legale delle Alienazioni Mentali 56: 269-292, 1932."
ENSG00000136944	LMX1B	9590287	161200	Nail-patella syndrome	"Oesterreicher, W. Gemeinsame Vererbung von Anonychie bzw. Onychatrophie, Patellardefekt und Luxatio radii. Dominantes Auftreten in 5 Generationen. Ztschr. Konstitutionslehre 15: 465-476, 1930."
ENSG00000162688	AGL	8755644	232400	"Glycogen storage disease IIIa, Glycogen storage disease IIIb"	"van Creveld, S. Over een bijzondere stoornis in de koolhydraatstof-Wisseling in den kinderleeftijd. Nederl. Maandschr. Geneesk 8: 349-359, 1928."
ENSG00000114270	COL7A1	8170945	131750	"Epidermolysis bullosa dystrophica, AD"	"Hoffman, E. Ueber den erbgang bei epidermolysis bullosa hereditaria. Arch. Rassen Gesellsch. Biol. 18: 353-368, 1926."
ENSG00000185499	MUC1	23396133	174000	Medullary cystic kidney disease 1	"Thorn, G. W., Koepf, G. F., Clinton, M. Renal failure simulating adrenocortical insufficiency. New Eng. J. Med. 231: 76-85, 1944."
ENSG00000182774	RPS17	17647292	612527	Diamond-Blackfan anemia 4	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000158813	EDA	16583127	313500	"Tooth agenesis, selective, X-linked 1"	"Dahlberg, A. A. Inherited congenital absence of six incisors, deciduous and permanent. J. Dent. Res. 16: 59-62, 1937."
ENSG00000115339	GALNT3	15133511	211900	"Tumoral calcinosis, hyperphosphatemic, familial"	"Teutschlaender, O. Ueber progressive Lipogranulomatose der Muskulatur. Klin. Wschr. 14: 451-453, 1935."
ENSG00000019549	SNAI2	12955764	172800	Piebaldism	"Keeler, C. E. The heredity of a congenital white spotting in Negroes. JAMA 103: 179-180, 1934."
ENSG00000167207	NOD2	11385576	266600	"Inflammatory bowel disease 1, Crohn disease"	"B. B. Crohn, L. Ginzburg, G. D. Oppenheimer: Regional ileitis; a pathologic and clinical entity. Journal of the American Medical Association; Chicago, 1932, 99: 1323-1329."
ENSG00000185960	SHOX	9590293	127300	Leri-Weill dyschondrosteosis	"Leri, A., Weill, J. Une affection congenitale et symetrique du developpement osseux: la dyschondrosteose. Bull. Mem. Soc. Med. Hop. Paris. 53: 1491-1494, 1929."
ENSG00000185960	SHOX	9590293	127300	Leri-Weill dyschondrosteosis	"Leri, A., Weill, J. Une affection congenitale et symetrique du developpement osseux: la dyschondrosteose. Bull. Mem. Soc. Med. Hop. Paris. 53: 1491-1494, 1929."
ENSG00000185960	SHOX	9590292	127300	Leri-Weill dyschondrosteosis	"Leri, A., Weill, J. Une affection congenitale et symetrique du developpement osseux: la dyschondrosteose. Bull. Mem. Soc. Med. Hop. Paris. 53: 1491-1494, 1929."
ENSG00000185960	SHOX	9590292	127300	Leri-Weill dyschondrosteosis	"Leri, A., Weill, J. Une affection congenitale et symetrique du developpement osseux: la dyschondrosteose. Bull. Mem. Soc. Med. Hop. Paris. 53: 1491-1494, 1929."
ENSG00000135409	AMHR2	8872466	261550	"Persistent Mullerian duct syndrome, type II"	"Von Seemen, H. Pseudohermaphroditismus masculinus internus-kryptochismus-Hernia inguinalis congenita. Bruns' Beitr. Klin. Chir. 141: 370-379, 1927."
ENSG00000138675	FGF5	24989505	190330	Trichomegaly	"Gray, H. Trichomegaly or movie lashes. Stanford Med. Bull. 2: 157-158, 1944."
ENSG00000163104	SMARCAD1	24664640	129200	Basan syndrome	"Ludy, J. B. Congenital absence of fingerprints. Arch. Derm. Syph. 49: 373 only, 1944."
ENSG00000182899	RPL35A	18535205	612528	Diamond-Blackfan anemia 5	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000122406	RPL5	19061985	612561	Diamond-Blackfan anemia 6	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000142676	RPL11	19061985	612562	Diamond-Blackfan anemia 7	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000171863	RPS7	19061985	612563	Diamond-Blackfan anemia 8	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000118972	FGF23	15590700	211900	"Tumoral calcinosis, hyperphosphatemic, familial"	"Teutschlaender, O. Ueber progressive Lipogranulomatose der Muskulatur. Klin. Wschr. 14: 451-453, 1935."
ENSG00000118137	APOA1	12050338	105200	"Amyloidosis, 3 or more types"	"Ostertag, B. Demonstration einer eigenartigen familiaeren Paramyloidose. Zbl. Path. 56: 253-254, 1932."
ENSG00000165474	GJB2	10369869	124500	Vohwinkel syndrome	"Vohwinkel, K. H. Keratoma hereditarium mutilans. Arch. Derm. Syph. 158: 354-364, 1929."
ENSG00000112837	TBX18	26235987	143400	Congenital anomalies of kidney and urinary tract 2	19993137
ENSG00000174804	FZD4	15733276	133780	Retinopathy of prematurity	18169329
ENSG00000167371	PRRT2	22101681	128200	Episodic kinesigenic dyskinesia 1	"Mount, L. A., Reback, S. Familial paroxysmal choreoathetosis: preliminary report on a hitherto undescribed clinical syndrome. Arch. Neurol. Psychiat. 44: 841-847, 1940."
ENSG00000204264	PSMB8	21129723	256040	"Autoinflammation, lipodystrophy, and dermatosis syndrome"	"Nakajo, A. Secondary hypertrophic osteoperiostosis with pernio (Japanese). J. Derm. Urol. 45: 77-86, 1939."
ENSG00000116014	KISS1R	18272894	176400	"Precocious puberty, central, 1"	"Rush, H. P., Bilderback, J. B., Slocum, D., Rogers, A. Pubertas praecox (macrogenitosomia). Endocrinology 21: 404-411, 1937."
ENSG00000185344	ATP6V0A2	18157129	219200	"Cutis laxa, autosomal recessive, type IIA"	"Debre, R., Marie, J., Seringe, P. 'Cutis laxa' avec dystrophies osseuses. Bull. Mem. Soc. Med. Hop. Paris 53: 1038-1039, 1937."
ENSG00000169432	SCN9A	17145499	167400	Paroxysmal extreme pain disorder	"Thaysen, T. E. H. Proctalgia fugax: a little known form of pain in the rectum. Lancet 226: 243-246, 1935. Note: Originally Volume 2."
ENSG00000164190	NIPBL	15146185	122470	Cornelia de Lange syndrome 1	"de Lange, C. Sur un type nouveau de degenerescence (typus Amstelodamensis). Arch. Med. Enfants 36: 713-719, 1933."
ENSG00000166147	FBN1	12525539	608328	"Weill-Marchesani syndrome 2, dominant"	"G. Weill: Ectopie des cristallins et malformations générales. Annales d’oculistique, Paris, 1932, 169: 21-44. "
ENSG00000122691	TWIST1	11977182	101400	Saethre-Chotzen syndrome with eyelid anomalies	"Saethre, M. Ein Beitrag zum Turmschaedelproblem (Pathogenese, Erblichkeit und Symptomatologie). Dtsch. Z. Nervenheilk. 119: 533-555, 1931."
ENSG00000186868	MAPT	11601501	172700	Pick disease	"Grunthal, E. Ueber ein Bruderpaar mit pickscher Krankheit. Ztschr. ges. Neurol. Psychiat. 129: 350-375, 1930."
ENSG00000105983	LMBR1	11090342	200500	Acheiropody	"Bohomoletz, M. Further light on the handless and footless family of Brazil. Eugen. News 15: 143-145, 1930."
ENSG00000142173	COL6A2	11381124	254090	Ullrich congenital muscular dystrophy 1	"Ullrich, O. Kongenitale atonisch-sklerotische Muskeldystrophie, ein weiterer Typus der heredodegeneration Erkrankungen des neuromuskularen Systems. Z. Ges. Neurol. Psychiat. 126: 171-201, 1930."
ENSG00000221829	FANCG	9806548	614082	"Fanconi anemia, complementation group G"	"G. Fanconi: Familiäre, infantile perniciosähnliche Anämie (perniziöses Blutbild und Konstitution). Jahrbuch für Kinderheilkunde und physische Erziehung, Wien,1927, 117: 257-280."
ENSG00000166340	TPP1	9295267	204500	"Ceroid lipofuscinosis, neuronal, 2"	"Hassin, G. B. Amaurotic family idiocy: late infantile type (Bielschowsky) with the clinical picture of decerebrate rigidity. Arch. Neurol. Psychiat. 16: 708-727, 1926."
ENSG00000121742	GJB6	11017065	129500	"Ectodermal dysplasia 2, Clouston type"	20317409
ENSG00000186442	KRT3	22174841	122100	Meesmann corneal dystrophy	"Meesmann, A., Wilke, F. Klinische und anatomische Untersuchungen ueber eine bisher unbekannte, dominant vererbte Epitheldystrophie der Hornhaut. Klin. Monatsbl. Augenheilkd. 103: 361-391, 1939."
ENSG00000124313	IQSEC2	20473311	309530	"Mental retardation, X-linked 1/78"	"Penrose, L. S. A Clinical and Genetic Study of 1,280 Cases of Mental Defect. London: His Majesty's Stationery Office (pub.) 1938."
ENSG00000134569	LRP4	20381006	212780	Cenani-Lenz syndactyly syndrome	"Liebenam, L. Ueber gleichzeitiges Vorkommen von Gliedmassendefekten und osteosklerotischer Systemerkrunkung. Ztschr. Mensch. Vererbungs-und Konstitutionslehre 21: 697-703, 1938."
ENSG00000124614	RPS10	20116044	613308	Diamond-Blackfan anemia 9	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000197728	RPS26	20116044	613309	Diamond-Blackfan anemia 10	"Diamond, L. K., Blackfan, K. D. Hypoplastic anemia. Am. J. Dis. Child. 56: 464-467, 1938."
ENSG00000133116	KL	17710231	211900	"Tumoral calcinosis, hyperphosphatemic"	"Teutschlaender, O. Ueber progressive Lipogranulomatose der Muskulatur. Klin. Wschr. 14: 451-453, 1935."
ENSG00000142303	ADAMTS10	15368195	277600	"Weill-Marchesani syndrome 1, recessive"	"Weill, G. Ectopie du cristillins et malformations generales. Ann. Ocul. (Paris) 169: 21-44, 1932."
ENSG00000163359	COL6A3	11992252	254090	Ullrich congenital muscular dystrophy 1	"Ullrich, O. Kongenitale atonisch-sklerotische Muskeldystrophie, ein weiterer Typus der heredodegeneration Erkrankungen des neuromuskularen Systems. Z. Ges. Neurol. Psychiat. 126: 171-201, 1930."
ENSG00000109099	PMP22	9543325	180800	Roussy-Levy syndrome	"Roussy, G., Levy, G. Sept cas d'une maladie familiale particulaiere. Rev. Neurol. 45: 427-450, 1926."
ENSG00000165731	RET	7906866	162300	Multiple endocrine neoplasia IIB 	"Wagenmann, A. Multiple neurome des auges und der Zunge. Ber. Dtsch. Ophthal. 43: 282-285, 1922."
